Suriname,,,,,,,,,,,,,,,,,,,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58008,6.58016,6.58024,6.58032,6.5804,6.58048,6.58056,6.58064,6.58072,6.5808,6.58088,6.58096,6.58104,6.58112,6.5812,6.58128,6.58136,6.58144,6.58152,6.5816,6.58168,6.58176,6.58184,6.58192,6.582,6.573,6.559,6.551,6.55,6.555,6.566,6.58,6.595,6.606,6.608,6.594,6.558,6.497,6.412,6.304,6.182,6.053,5.922,5.79,5.653,5.504,5.336,5.148,4.945,4.735,4.531,4.344,4.18,4.041,3.922,3.815,3.708,3.594,3.471,3.338,3.2,3.063,2.936,2.823,2.733,2.671,2.639,2.634,2.651,2.682,2.717,2.746,2.762,2.759,2.739,2.702,2.656,2.609,2.562,2.518,2.478,2.441,2.406,2.374,2.345,2.318,2.292,2.268,2.243,2.219,2.196,2.173,2.151,2.13,2.11,2.091,2.073,2.055,2.038,1.955,1.871,1.835,1.83,1.84,1.861
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71004,6.71008,6.71012,6.71016,6.7102,6.71024,6.71028,6.71032,6.71036,6.7104,6.71044,6.71048,6.71052,6.71056,6.7106,6.71064,6.71068,6.71072,6.71076,6.7108,6.71084,6.71088,6.71092,6.71096,6.711,6.707,6.701,6.697,6.694,6.693,6.693,6.696,6.701,6.708,6.717,6.73,6.745,6.763,6.782,6.802,6.822,6.841,6.857,6.869,6.875,6.876,6.87,6.858,6.84,6.817,6.79,6.761,6.729,6.695,6.658,6.618,6.573,6.52,6.459,6.384,6.291,6.18,6.051,5.905,5.744,5.571,5.392,5.211,5.035,4.866,4.709,4.564,4.432,4.313,4.209,4.121,4.046,3.982,3.925,3.871,3.818,3.761,3.699,3.632,3.559,3.483,3.407,3.334,3.265,3.2,3.141,3.084,3.031,2.98,2.931,2.885,2.841,2.799,2.758,2.545,2.271,2.077,1.877,1.84,1.829
Sweden,,,,3.758287696,4.254665316,5.034687291,5.516882693,4.35394084,4.907047331,5.091416162,4.396487493,4.85031846,4.97795842,4.66594963,4.453216364,4.935411767,4.79358959,4.538309671,4.073211882,4.260405454,4.498006362,4.447191458,4.524347009,4.499419713,4.361054198,4.418791958,4.310326649,3.782558485,4.672644225,5.006649124,4.7612483,4.21835412,4.424083984,4.930869321,5.00946606,4.737139665,4.7973545,4.678179062,4.67595666,5.026542471,5.088316372,5.223768172,4.900856468,5.175174725,4.940473192,4.43838404,4.766338116,4.942137461,4.666863497,4.324052112,4.376639636,4.837191789,4.78441931,4.633106319,4.515014346,4.374072084,4.165811386,4.181986463,4.45812447,4.301996535,4.489272672,4.364844244,4.560295686,4.460565195,4.246617005,4.195611009,4.302129142,4.657933417,4.448,4.356,4.2025,4.2635,4.526,4.3005,4.2285,4.361,4.6585,4.713,4.711,4.4375,4.5875,4.653,4.6885,4.5755,4.682,4.3965,3.9335,4.0335,4.1145,4.3745,4.3405,4.4925,4.5425,4.6035,4.5715,4.6185,4.4425,4.5565,4.3625,4.2875,4.3195,4.2425,4.396,4.337,4.3905,4.3645,4.242,4.1,4.148,4.135,3.929,3.975,3.944,4.006,3.978,3.919,3.993,3.895,4.001,4.004,3.909,3.777,3.768,3.743,3.734,3.696,3.703,3.688,3.553,3.445,3.389,3.27,3.202,3.005,2.933,2.876,2.781,2.69,3.191,2.902,2.63,2.521,2.395,2.302,2.184,2.072,2.047,1.921,1.928,1.845,1.798,1.687,1.675,1.676,1.725,1.743,1.804,1.861,1.824,1.893,2.159,2.376,2.564,2.585,2.545,2.486,2.461,2.372,2.28,2.205,2.238,2.271,2.195,2.27,2.306,2.304,2.279,2.264,2.199,2.229,2.255,2.331,2.475,2.413,2.361,2.267,2.068,1.922,1.919,1.961,1.913,1.868,1.876,1.769,1.682,1.646,1.6,1.658,1.68,1.636,1.627,1.614,1.658,1.74,1.8,1.844,1.967,2.02,2.14,2.113,2.077,1.982,1.883,1.731,1.6,1.528,1.517,1.512,1.559,1.58,1.665,1.731,1.771,1.787,1.869,1.892,1.917,1.937,1.987,1.9,1.91,1.928,1.929,1.931,1.934,1.938,1.941,1.944,1.947,1.949,1.952,1.954,1.956,1.968,1.978,1.986,1.992,1.996,1.998
Switzerland,,,,,,,,,,,,,,,,,,,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.14,4.015529041,3.891058081,3.740703348,3.645543245,3.441471016,3.824612981,3.84506019,4.048956691,4.271187435,4.192981175,4.137805803,4.176080492,4.320229956,4.323428342,4.260498817,4.330272573,4.160468159,4.043153962,4.140626394,3.986613471,3.989906736,3.9932,3.9798,4.0736,4.2612,4.3952,4.288,4.1942,4.087,3.9664,3.9932,3.8726,3.819,3.7922,3.7118,3.7252,3.7386,3.7118,3.6984,3.5644,3.7788,3.7118,3.7386,3.6582,3.6582,3.7654,3.7922,3.819,3.886,3.8324,3.886,3.819,3.6716,3.6582,3.6046,3.6046,3.5108,3.5376,3.417,3.09756,3.068373333,3.039186667,3.01,3.0016,2.613,2.5326,2.479,2.47,2.4924,2.33872,2.369146667,2.399573333,2.43,2.364,2.298,2.232,2.166,2.1,2.0452,1.9904,1.966832,1.943264,1.894101,1.875223,1.843498,1.80365,1.736937,1.78045,1.793205,1.816452,2.050906,2.265522,2.403987,2.499463,2.600386,2.620872,2.561877,2.542588,2.443075,2.325,2.316,2.303,2.301,2.309,2.328,2.356,2.392,2.434,2.478,2.52,2.554,2.575,2.579,2.564,2.528,2.471,2.397,2.312,2.218,2.121,2.021,1.923,1.829,1.743,1.669,1.61,1.565,1.535,1.518,1.511,1.513,1.52,1.528,1.535,1.541,1.543,1.545,1.546,1.547,1.546,1.544,1.539,1.533,1.525,1.515,1.502,1.487,1.47,1.453,1.437,1.425,1.418,1.416,1.42,1.429,1.442,1.457,1.472,1.487,1.5,1.511,1.522,1.533,1.543,1.553,1.563,1.572,1.582,1.59,1.599,1.607,1.615,1.623,1.63,1.671,1.726,1.766,1.819,1.836,1.861
Syria,,,,,,,,,,,,,,,,,,,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.8528,6.865728,6.878656,6.891584,6.904512,6.91744,6.930368,6.943296,6.956224,6.969152,6.98208,6.995008,7.007936,7.020864,7.033792,7.04672,7.059648,7.072576,7.085504,7.098432,7.11136,7.124288,7.137216,7.150144,7.163072,7.176,7.188,7.212,7.239,7.267,7.298,7.33,7.365,7.399,7.434,7.467,7.497,7.522,7.541,7.555,7.564,7.569,7.572,7.574,7.574,7.572,7.566,7.556,7.537,7.51,7.472,7.422,7.359,7.285,7.197,7.094,6.976,6.843,6.695,6.534,6.359,6.168,5.963,5.748,5.529,5.313,5.11,4.925,4.76,4.618,4.495,4.386,4.282,4.178,4.07,3.958,3.841,3.724,3.61,3.501,3.401,3.313,3.237,3.173,3.121,3.078,3.04,3.003,2.964,2.922,2.876,2.827,2.777,2.729,2.683,2.64,2.599,2.56,2.523,2.487,2.295,2.05,1.893,1.774,1.774,1.804
Taiwan,,,,,,,,,,,,,,,,,,,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.822483871,5.814967742,5.807451613,5.799935484,5.792419355,5.784903226,5.777387097,5.769870968,5.762354839,5.75483871,5.747322581,5.739806452,5.732290323,5.724774194,5.717258065,5.709741935,5.702225806,5.694709677,5.687193548,5.679677419,5.67216129,5.664645161,5.657129032,5.649612903,5.642096774,5.634580645,5.627064516,5.619548387,5.612032258,5.604516129,5.597,5.6695,5.539,5.829,5.9885,6.061,5.9885,5.916,6.003,5.8,5.4085,5.9305,5.7565,5.5825,5.7275,6.206,6.061,5.6695,6.003,5.916,6.3365,6.264,6.3365,6.38,6.496,6.641,6.38,6.4235,6.467,6.5105,6.3075,6.496,6.2495,6.3365,6.235,5.9595,5.8435,5.8,5.738375,5.67675,5.615125,5.5535,5.8,6.0465,6.293,6.3365,6.38,6.4235,6.467,6.4885,6.51,6.326,6.142,5.958,5.774,5.59,5.436,5.282,5.128,4.974,4.82,4.598,4.376,4.154,3.932,3.71,3.586,3.462,3.338,3.214,3.09,2.9025,2.715,2.67,2.515,2.455,2.32,2.17,2.055,1.88,1.68,1.7,1.855,1.68,1.81,1.72,1.73,1.76,1.755,1.775,1.76,1.77,1.465,1.555,1.68,1.4,1.34,1.235,1.18,1.115,1.115,1.1,1.05,1.03,0.895,1.065,1.27,1.065,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87008,5.87016,5.87024,5.87032,5.8704,5.87048,5.87056,5.87064,5.87072,5.8708,5.87088,5.87096,5.87104,5.87112,5.8712,5.87128,5.87136,5.87144,5.87152,5.8716,5.87168,5.87176,5.87184,5.87192,5.872,5.907,5.973,6.03,6.078,6.118,6.149,6.173,6.193,6.212,6.235,6.266,6.308,6.365,6.433,6.513,6.602,6.693,6.775,6.841,6.878,6.87,6.814,6.713,6.572,6.402,6.22,6.043,5.887,5.759,5.663,5.601,5.561,5.533,5.51,5.486,5.453,5.408,5.347,5.27,5.175,5.067,4.95,4.83,4.709,4.587,4.462,4.334,4.203,4.075,3.954,3.848,3.76,3.695,3.653,3.636,3.642,3.667,3.703,3.743,3.78,3.807,3.819,3.815,3.792,3.754,3.702,3.645,3.588,3.534,3.484,3.439,3.396,3.355,3.314,3.098,2.811,2.582,2.235,2.115,1.973
Tanzania,,,,,,,,,,,,,,,,,,,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.73836,6.73672,6.73508,6.73344,6.7318,6.73016,6.72852,6.72688,6.72524,6.7236,6.72196,6.72032,6.71868,6.71704,6.7154,6.71376,6.71212,6.71048,6.70884,6.7072,6.70556,6.70392,6.70228,6.70064,6.699,6.711,6.733,6.752,6.768,6.781,6.791,6.798,6.803,6.805,6.806,6.806,6.804,6.803,6.801,6.798,6.795,6.791,6.785,6.778,6.771,6.765,6.761,6.758,6.755,6.751,6.743,6.73,6.711,6.685,6.653,6.618,6.58,6.542,6.504,6.465,6.424,6.379,6.328,6.273,6.213,6.148,6.081,6.013,5.946,5.883,5.828,5.78,5.741,5.711,5.689,5.675,5.666,5.659,5.651,5.638,5.616,5.585,5.543,5.49,5.428,5.359,5.287,5.214,5.143,5.074,5.007,4.942,4.877,4.813,4.749,4.686,4.623,4.561,4.499,4.15,3.649,3.244,2.684,2.49,2.199
Thailand,,,,,,,,,,,,,,,,,,,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.34128,6.33256,6.32384,6.31512,6.3064,6.29768,6.28896,6.28024,6.27152,6.2628,6.25408,6.24536,6.23664,6.22792,6.2192,6.21048,6.20176,6.19304,6.18432,6.1756,6.16688,6.15816,6.14944,6.14072,6.132,6.134,6.137,6.14,6.141,6.142,6.143,6.143,6.143,6.144,6.147,6.151,6.155,6.157,6.151,6.129,6.084,6.009,5.903,5.764,5.595,5.397,5.181,4.953,4.721,4.488,4.257,4.03,3.808,3.594,3.392,3.202,3.024,2.859,2.707,2.571,2.451,2.346,2.256,2.179,2.113,2.055,2.003,1.956,1.911,1.867,1.824,1.784,1.745,1.709,1.676,1.644,1.615,1.588,1.563,1.539,1.517,1.496,1.477,1.459,1.443,1.427,1.412,1.399,1.388,1.378,1.371,1.366,1.363,1.363,1.366,1.371,1.377,1.385,1.394,1.457,1.553,1.631,1.74,1.777,1.824
Timor-Leste,,,,,,,,,,,,,,,,,,,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.51956,6.51912,6.51868,6.51824,6.5178,6.51736,6.51692,6.51648,6.51604,6.5156,6.51516,6.51472,6.51428,6.51384,6.5134,6.51296,6.51252,6.51208,6.51164,6.5112,6.51076,6.51032,6.50988,6.50944,6.509,6.488,6.451,6.421,6.397,6.38,6.369,6.364,6.365,6.368,6.373,6.376,6.375,6.367,6.347,6.314,6.268,6.207,6.132,6.039,5.917,5.751,5.541,5.298,5.037,4.794,4.611,4.514,4.513,4.606,4.767,4.956,5.13,5.256,5.324,5.336,5.308,5.271,5.256,5.273,5.34,5.469,5.651,5.874,6.125,6.384,6.627,6.832,6.986,7.079,7.112,7.092,7.037,6.965,6.881,6.79,6.695,6.591,6.479,6.36,6.237,6.111,5.983,5.855,5.728,5.603,5.481,5.36,5.241,5.123,5.008,4.895,4.784,4.675,4.568,3.982,3.245,2.765,2.202,2.057,1.924
Togo,,,,,,,,,,,,,,,,,,,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.3398,6.3396,6.3394,6.3392,6.339,6.3388,6.3386,6.3384,6.3382,6.338,6.3378,6.3376,6.3374,6.3372,6.337,6.3368,6.3366,6.3364,6.3362,6.336,6.3358,6.3356,6.3354,6.3352,6.335,6.332,6.328,6.331,6.34,6.355,6.377,6.404,6.438,6.477,6.521,6.57,6.622,6.677,6.734,6.792,6.851,6.911,6.971,7.029,7.084,7.136,7.182,7.222,7.254,7.275,7.286,7.284,7.27,7.244,7.207,7.158,7.099,7.032,6.957,6.874,6.781,6.679,6.569,6.452,6.331,6.206,6.081,5.957,5.837,5.725,5.62,5.524,5.437,5.359,5.288,5.224,5.166,5.111,5.059,5.009,4.962,4.918,4.876,4.835,4.792,4.746,4.695,4.639,4.576,4.509,4.439,4.368,4.298,4.23,4.166,4.104,4.045,3.987,3.931,3.621,3.204,2.89,2.432,2.256,2.03
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,,,,,,,,,,,,,,,,,,,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.505,6.53788,6.57076,6.60364,6.63652,6.6694,6.70228,6.73516,6.76804,6.80092,6.8338,6.86668,6.89956,6.93244,6.96532,6.9982,7.03108,7.06396,7.09684,7.12972,7.1626,7.19548,7.22836,7.26124,7.29412,7.327,7.316,7.299,7.289,7.288,7.294,7.308,7.326,7.345,7.36,7.363,7.346,7.302,7.226,7.117,6.974,6.795,6.59,6.371,6.15,5.941,5.761,5.616,5.512,5.449,5.426,5.438,5.471,5.509,5.541,5.553,5.532,5.475,5.385,5.266,5.128,4.989,4.864,4.763,4.691,4.644,4.612,4.583,4.547,4.501,4.447,4.391,4.34,4.3,4.27,4.25,4.236,4.221,4.202,4.177,4.144,4.104,4.059,4.012,3.963,3.914,3.864,3.815,3.767,3.72,3.675,3.631,3.588,3.547,3.506,3.467,3.428,3.391,3.355,3.319,3.127,2.856,2.635,2.279,2.146,1.987
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.447507246,4.455014493,4.462521739,4.470028986,4.477536232,4.485043478,4.492550725,4.500057971,4.507565217,4.515072464,4.52257971,4.530086957,4.537594203,4.545101449,4.552608696,4.560115942,4.567623188,4.575130435,4.582637681,4.590144928,4.597652174,4.60515942,4.612666667,4.620173913,4.627681159,4.635188406,4.642695652,4.650202899,4.657710145,4.665217391,4.672724638,4.680231884,4.68773913,4.695246377,4.702753623,4.71026087,4.717768116,4.725275362,4.732782609,4.740289855,4.747797101,4.755304348,4.762811594,4.770318841,4.777826087,4.785333333,4.79284058,4.800347826,4.807855072,4.815362319,4.822869565,4.830376812,4.837884058,4.845391304,4.852898551,4.860405797,4.867913043,4.87542029,4.882927536,4.890434783,4.897942029,4.905449275,4.912956522,4.920463768,4.927971014,4.935478261,4.942985507,4.950492754,4.958,4.891,4.824,4.7168,4.6096,4.5024,4.3952,4.288,4.35768,4.42736,4.49704,4.56672,4.6364,4.69,4.7436,4.7972,4.8508,4.9044,4.90976,4.91512,4.92048,4.92584,4.9312,4.8106,4.69,4.5694,4.4488,4.3282,4.330433333,4.332666667,4.3349,4.337133333,4.339366667,4.3416,4.26455,4.1875,4.11045,4.0334,4.1138,4.1942,4.2746,4.355,4.4354,4.356914286,4.278428571,4.199942857,4.121457143,4.042971429,3.964485714,3.886,4.0602,4.2344,4.4086,4.3081,4.2076,4.355,4.5024,4.6498,4.77844,4.90708,5.03572,5.16436,5.293,5.2896,5.2862,5.2828,5.2794,5.276,5.282,5.294,5.306,5.318,5.33,5.339,5.344,5.338,5.315,5.264,5.177,5.047,4.873,4.664,4.433,4.2,3.985,3.802,3.658,3.554,3.484,3.432,3.389,3.349,3.313,3.287,3.273,3.271,3.278,3.284,3.281,3.261,3.218,3.151,3.06,2.949,2.827,2.7,2.574,2.453,2.339,2.231,2.131,2.04,1.961,1.896,1.843,1.801,1.772,1.753,1.744,1.744,1.749,1.758,1.769,1.779,1.788,1.796,1.8,1.802,1.801,1.799,1.797,1.795,1.793,1.792,1.791,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.8,1.813,1.839,1.851,1.872
