"","treat","age","educ","ethn","married","re74","re75","re78","u74","u75"
"653",FALSE,23,11,"black",TRUE,11755.6,5818.55,10048.5,FALSE,FALSE
"654",FALSE,25,9,"black",FALSE,11755.6,7161.29,6649.77,FALSE,FALSE
"655",FALSE,28,9,"black",TRUE,11755.6,7161.29,11821.8,FALSE,FALSE
"656",FALSE,35,11,"black",TRUE,11755.6,8951.61,0,FALSE,FALSE
"657",FALSE,29,10,"black",TRUE,11755.6,9780.53,8866.36,FALSE,FALSE
"658",FALSE,42,8,"black",TRUE,11755.6,10741.9,11821.8,FALSE,FALSE
"659",FALSE,47,11,"black",TRUE,11755.6,10741.9,14260.1,FALSE,FALSE
"660",FALSE,39,10,"black",FALSE,11755.6,12532.3,25248.4,FALSE,FALSE
"661",FALSE,43,8,"black",TRUE,11755.6,12532.3,12930.1,FALSE,FALSE
"662",FALSE,43,8,"black",TRUE,11755.6,12532.3,12930.1,FALSE,FALSE
"663",FALSE,28,10,"black",TRUE,11755.6,15217.7,10639.6,FALSE,FALSE
"664",FALSE,47,11,"black",TRUE,11755.6,16053.8,0,FALSE,FALSE
"665",FALSE,53,4,"black",TRUE,11892.7,8951.61,10344.1,FALSE,FALSE
"666",FALSE,54,4,"black",FALSE,11933.9,10965.7,11821.8,FALSE,FALSE
"667",FALSE,44,7,"black",TRUE,11967.2,14566.1,14147.8,FALSE,FALSE
"668",FALSE,54,3,"black",TRUE,12225.8,9606.87,11821.8,FALSE,FALSE
"669",FALSE,34,10,"black",TRUE,12343.4,11637.1,9900.77,FALSE,FALSE
"670",FALSE,48,5,"black",TRUE,12343.4,13606.5,13323.2,FALSE,FALSE
"671",FALSE,22,11,"black",TRUE,12539.3,21483.9,13299.5,FALSE,FALSE
"672",FALSE,25,10,"black",TRUE,12696,8951.61,14777.3,FALSE,FALSE
"673",FALSE,53,6,"black",TRUE,12735.2,10741.9,13299.5,FALSE,FALSE
"674",FALSE,31,6,"black",FALSE,12735.2,10741.9,5910.91,FALSE,FALSE
"675",FALSE,50,6,"black",TRUE,13033,4092.68,0,FALSE,FALSE
"676",FALSE,31,11,"black",TRUE,13127.1,14859.7,16255,FALSE,FALSE
"677",FALSE,21,9,"black",FALSE,13127.1,16327.7,8866.36,FALSE,FALSE
"678",FALSE,36,11,"black",TRUE,13140.8,12532.3,12811.9,FALSE,FALSE
"679",FALSE,40,10,"black",TRUE,13244.6,19693.5,17732.7,FALSE,FALSE
"680",FALSE,44,9,"black",TRUE,13366.1,14644.8,12435.1,FALSE,FALSE
"681",FALSE,46,8,"black",TRUE,13714.9,7089.68,0,FALSE,FALSE
"682",FALSE,48,6,"black",FALSE,13714.9,11637.1,10604.2,FALSE,FALSE
"683",FALSE,50,7,"black",TRUE,13714.9,12532.3,16255,FALSE,FALSE
"684",FALSE,50,7,"black",TRUE,13714.9,12532.3,16255,FALSE,FALSE
"685",FALSE,26,11,"black",TRUE,13714.9,13248.4,11082.9,FALSE,FALSE
"686",FALSE,30,10,"black",FALSE,13714.9,14322.6,2364.36,FALSE,FALSE
"687",FALSE,46,10,"black",TRUE,13714.9,16112.9,15522,FALSE,FALSE
"688",FALSE,50,7,"black",TRUE,13714.9,17903.2,16255,FALSE,FALSE
"689",FALSE,33,10,"black",FALSE,13754.1,13964.5,16905.2,FALSE,FALSE
"690",FALSE,53,5,"black",TRUE,14008.8,2660.42,11082.9,FALSE,FALSE
"691",FALSE,24,10,"black",TRUE,14482.9,10741.9,11821.8,FALSE,FALSE
"692",FALSE,55,3,"black",TRUE,14547.6,13463.2,10344.1,FALSE,FALSE
"693",FALSE,41,10,"black",FALSE,14678.8,15253.5,11821.8,FALSE,FALSE
"694",FALSE,25,11,"black",TRUE,14694.5,6624.19,7107.86,FALSE,FALSE
"695",FALSE,23,11,"black",TRUE,14694.5,13427.4,17732.7,FALSE,FALSE
"696",FALSE,42,11,"black",FALSE,14694.5,15217.7,11821.8,FALSE,FALSE
"697",FALSE,36,7,"black",TRUE,14694.5,15754.8,19210.4,FALSE,FALSE
"698",FALSE,39,6,"black",TRUE,14694.5,16471,28076.8,FALSE,FALSE
"699",FALSE,53,9,"black",TRUE,14945.3,13697.8,14186.2,FALSE,FALSE
"700",FALSE,53,8,"black",TRUE,15086.4,15649.2,12921.2,FALSE,FALSE
"701",FALSE,31,8,"black",TRUE,15176.5,10851.1,19605,FALSE,FALSE
"702",FALSE,19,11,"black",FALSE,15587.9,10741.9,0,FALSE,FALSE
"703",FALSE,31,11,"black",FALSE,15674.1,4316.47,7093.09,FALSE,FALSE
"704",FALSE,25,11,"black",FALSE,15674.1,6982.26,13890.6,FALSE,FALSE
"705",FALSE,23,11,"black",TRUE,15674.1,8414.52,8866.36,FALSE,FALSE
"706",FALSE,34,10,"black",FALSE,15674.1,12532.3,25121.4,FALSE,FALSE
"707",FALSE,37,9,"black",TRUE,15674.1,16112.9,19210.4,FALSE,FALSE
"708",FALSE,53,6,"black",TRUE,15674.1,16112.9,9974.65,FALSE,FALSE
"709",FALSE,35,10,"black",TRUE,15674.1,16471,23643.6,FALSE,FALSE
"710",FALSE,54,2,"black",TRUE,15674.1,16990.2,18096.2,FALSE,FALSE
"711",FALSE,35,11,"black",TRUE,15674.1,17903.2,0,FALSE,FALSE
"712",FALSE,41,7,"black",TRUE,15674.1,32225.8,11082.9,FALSE,FALSE
"713",FALSE,51,8,"black",TRUE,15987.6,5800.65,0,FALSE,FALSE
"714",FALSE,30,7,"black",TRUE,15995.5,15387.8,13151.8,FALSE,FALSE
"715",FALSE,53,4,"black",TRUE,16142.4,984.677,0,FALSE,FALSE
"716",FALSE,48,8,"black",TRUE,16261.9,11637.1,5172.04,FALSE,FALSE
"717",FALSE,48,8,"black",TRUE,16261.9,11637.1,5172.04,FALSE,FALSE
"718",FALSE,47,6,"black",TRUE,16261.9,14412.1,14260.1,FALSE,FALSE
"719",FALSE,47,8,"black",TRUE,16301.1,17129.8,17732.7,FALSE,FALSE
"720",FALSE,47,8,"black",TRUE,16301.1,17129.8,17732.7,FALSE,FALSE
"721",FALSE,31,11,"black",TRUE,16453.9,19693.5,14777.3,FALSE,FALSE
"722",FALSE,35,10,"black",FALSE,17045.6,14322.6,16846.1,FALSE,FALSE
"723",FALSE,25,7,"black",FALSE,17045.6,16138,11821.8,FALSE,FALSE
"724",FALSE,23,11,"black",TRUE,17116.2,10741.9,8866.36,FALSE,FALSE
"725",FALSE,55,8,"black",TRUE,17241.5,17903.2,16255,FALSE,FALSE
"726",FALSE,33,11,"black",TRUE,17370.9,15844.4,14753.6,FALSE,FALSE
"727",FALSE,31,9,"black",FALSE,17437.5,13427.4,11326.8,FALSE,FALSE
"728",FALSE,42,8,"black",FALSE,17633.4,10562.9,0,FALSE,FALSE
"729",FALSE,23,9,"black",TRUE,17633.4,12532.3,14777.3,FALSE,FALSE
"730",FALSE,43,11,"black",TRUE,17633.4,14322.6,17732.7,FALSE,FALSE
"731",FALSE,43,11,"black",TRUE,17633.4,14322.6,17732.7,FALSE,FALSE
"732",FALSE,50,9,"black",TRUE,17633.4,16112.9,16255,FALSE,FALSE
"733",FALSE,25,11,"black",TRUE,17633.4,21483.9,26599.1,FALSE,FALSE
"734",FALSE,44,8,"black",TRUE,17633.4,21483.9,19210.4,FALSE,FALSE
"735",FALSE,36,10,"black",FALSE,17633.4,21483.9,17732.7,FALSE,FALSE
"736",FALSE,40,2,"black",TRUE,17645.2,13427.4,8866.36,FALSE,FALSE
"737",FALSE,44,5,"black",TRUE,17688.3,17903.2,19210.4,FALSE,FALSE
"738",FALSE,46,11,"black",TRUE,17868.5,17903.2,13326.1,FALSE,FALSE
"739",FALSE,44,11,"black",TRUE,17929.3,18588.9,19210.4,FALSE,FALSE
"740",FALSE,41,10,"black",TRUE,18025.3,17366.1,21427,FALSE,FALSE
"741",FALSE,36,11,"black",TRUE,18025.3,21483.9,26599.1,FALSE,FALSE
"742",FALSE,46,3,"black",TRUE,18319.1,14322.6,19949.3,FALSE,FALSE
"743",FALSE,36,10,"black",TRUE,18417.1,16112.9,22165.9,FALSE,FALSE
"744",FALSE,27,8,"black",TRUE,18417.1,22916.1,31032.3,FALSE,FALSE
"745",FALSE,24,11,"black",FALSE,18613,20230.6,31032.3,FALSE,FALSE
"746",FALSE,34,11,"black",TRUE,18809,17903.2,14777.3,FALSE,FALSE
"747",FALSE,33,9,"black",TRUE,19396.7,16112.9,19210.4,FALSE,FALSE
"748",FALSE,20,7,"black",TRUE,19592.7,11637.1,14777.3,FALSE,FALSE
"749",FALSE,28,11,"black",TRUE,19592.7,12890.3,7130.03,FALSE,FALSE
"750",FALSE,44,6,"black",TRUE,19592.7,14322.6,5615.36,FALSE,FALSE
"751",FALSE,25,5,"black",TRUE,19592.7,16650,28076.8,FALSE,FALSE
"752",FALSE,30,11,"black",TRUE,19592.7,24547.1,22165.9,FALSE,FALSE
"753",FALSE,43,6,"black",TRUE,19912,16112.9,20688.2,FALSE,FALSE
"754",FALSE,55,6,"black",TRUE,19963,26854.8,14777.3,FALSE,FALSE
"755",FALSE,53,10,"black",TRUE,20062.9,15502.4,13299.5,FALSE,FALSE
"756",FALSE,40,11,"black",TRUE,20278.4,16112.9,19210.4,FALSE,FALSE
"757",FALSE,50,7,"black",TRUE,20384.2,17008.1,17732.7,FALSE,FALSE
"758",FALSE,38,9,"black",TRUE,20388.1,22407.7,16255,FALSE,FALSE
"759",FALSE,44,10,"black",TRUE,20993.5,19190.5,25068.2,FALSE,FALSE
"760",FALSE,44,10,"black",TRUE,20993.5,19190.5,25068.2,FALSE,FALSE
"761",FALSE,34,10,"black",TRUE,21551.9,10083.1,18471.6,FALSE,FALSE
"762",FALSE,48,6,"black",TRUE,21551.9,16112.9,17732.7,FALSE,FALSE
"763",FALSE,41,10,"black",TRUE,21551.9,20767.7,25121.4,FALSE,FALSE
"764",FALSE,33,8,"black",TRUE,21551.9,22379,27485.7,FALSE,FALSE
"765",FALSE,22,10,"black",TRUE,21551.9,25064.5,31032.3,FALSE,FALSE
"766",FALSE,54,9,"black",FALSE,21551.9,30435.5,33987.7,FALSE,FALSE
"767",FALSE,30,10,"black",TRUE,22335.6,0,121174,TRUE,FALSE
"768",FALSE,49,4,"black",TRUE,22968.5,28645.2,22165.9,FALSE,FALSE
"769",FALSE,33,10,"black",TRUE,23511.2,12532.3,18471.6,FALSE,FALSE
"770",FALSE,52,8,"black",FALSE,23511.2,15217.7,7093.09,FALSE,FALSE
"771",FALSE,36,7,"black",TRUE,23511.2,21483.9,13299.5,FALSE,FALSE
"772",FALSE,51,8,"black",TRUE,23511.2,23274.2,23643.6,FALSE,FALSE
"773",FALSE,50,8,"black",TRUE,23707.1,28913.7,31032.3,FALSE,FALSE
"774",FALSE,44,11,"black",TRUE,24294.9,35806.5,29554.5,FALSE,FALSE
"775",FALSE,44,11,"black",TRUE,24294.9,35806.5,29554.5,FALSE,FALSE
"776",FALSE,35,9,"black",TRUE,24686.8,16829,20392.6,FALSE,FALSE
"777",FALSE,52,7,"black",FALSE,25470.5,17903.2,25121.4,FALSE,FALSE
"778",FALSE,46,8,"black",TRUE,25470.5,21483.9,11390.3,FALSE,FALSE
"779",FALSE,44,3,"black",TRUE,25470.5,21483.9,26599.1,FALSE,FALSE
"780",FALSE,40,10,"black",FALSE,25470.5,23274.2,20688.2,FALSE,FALSE
"781",FALSE,26,8,"black",TRUE,25470.5,23274.2,23643.6,FALSE,FALSE
"782",FALSE,35,9,"black",TRUE,26134.7,24169.4,26599.1,FALSE,FALSE
"783",FALSE,51,10,"black",TRUE,27037.9,21483.9,26894.6,FALSE,FALSE
"784",FALSE,51,10,"black",TRUE,27429.7,25064.5,24382.5,FALSE,FALSE
"785",FALSE,41,7,"black",TRUE,27429.7,26708,14777.3,FALSE,FALSE
"786",FALSE,39,8,"black",TRUE,27429.7,26854.8,28076.8,FALSE,FALSE
"787",FALSE,48,10,"black",TRUE,27429.7,30435.5,29554.5,FALSE,FALSE
"788",FALSE,48,10,"black",TRUE,27429.7,30435.5,29554.5,FALSE,FALSE
"789",FALSE,49,6,"black",TRUE,27429.7,34016.1,32510,FALSE,FALSE
"790",FALSE,46,9,"black",TRUE,28605.3,32225.8,41376.3,FALSE,FALSE
"791",FALSE,45,9,"black",TRUE,28863.9,26854.8,36943.2,FALSE,FALSE
"792",FALSE,37,11,"black",TRUE,29389,21483.9,13063.1,FALSE,FALSE
"793",FALSE,36,11,"black",FALSE,29389,25983,45809.5,FALSE,FALSE
"794",FALSE,47,10,"black",TRUE,29389,26854.8,0,FALSE,FALSE
"795",FALSE,47,10,"black",TRUE,29389,26854.8,0,FALSE,FALSE
"796",FALSE,19,11,"black",FALSE,29726,8806.6,9457.45,FALSE,FALSE
"797",FALSE,32,10,"black",TRUE,30930.9,35806.5,38125.3,FALSE,FALSE
"798",FALSE,51,11,"black",TRUE,31348.3,21483.9,26008,FALSE,FALSE
"799",FALSE,42,6,"black",TRUE,31348.3,28645.2,20688.2,FALSE,FALSE
"800",FALSE,42,5,"black",TRUE,31348.3,32225.8,23643.6,FALSE,FALSE
"801",FALSE,55,7,"black",TRUE,32504.2,26854.8,31918.9,FALSE,FALSE
"802",FALSE,55,7,"black",TRUE,32504.2,26854.8,31918.9,FALSE,FALSE
"803",FALSE,51,8,"black",TRUE,33299.7,25064.5,25121.4,FALSE,FALSE
"804",FALSE,55,2,"black",TRUE,33307.5,20946.8,28076.8,FALSE,FALSE
"805",FALSE,51,8,"black",TRUE,35266.8,25064.5,1182.18,FALSE,FALSE
"806",FALSE,52,8,"black",TRUE,35266.8,33121,44147.1,FALSE,FALSE
"807",FALSE,41,8,"black",TRUE,36691.2,32888.2,42263,FALSE,FALSE
"808",FALSE,48,8,"black",TRUE,37226.1,26854.8,30569.7,FALSE,FALSE
"809",FALSE,48,8,"black",TRUE,37226.1,26854.8,30569.7,FALSE,FALSE
"810",FALSE,47,12,"other",FALSE,0,0,0,TRUE,TRUE
"811",FALSE,44,12,"other",FALSE,0,0,0,TRUE,TRUE
"812",FALSE,54,12,"other",TRUE,0,0,0,TRUE,TRUE
"813",FALSE,55,12,"hispanic",TRUE,0,0,0,TRUE,TRUE
"814",FALSE,47,12,"other",TRUE,0,0,0,TRUE,TRUE
"815",FALSE,44,12,"other",TRUE,0,0,0,TRUE,TRUE
"816",FALSE,49,14,"other",TRUE,0,0,0,TRUE,TRUE
"817",FALSE,55,14,"other",TRUE,0,0,0,TRUE,TRUE
"818",FALSE,34,16,"other",TRUE,0,0,11821.8,TRUE,TRUE
"819",FALSE,55,13,"hispanic",TRUE,0,0,0,TRUE,TRUE
"820",FALSE,52,12,"other",TRUE,0,0,0,TRUE,TRUE
"821",FALSE,52,15,"other",TRUE,0,0,0,TRUE,TRUE
"822",FALSE,30,16,"other",TRUE,0,0,0,TRUE,TRUE
"823",FALSE,21,12,"other",FALSE,0,0,0,TRUE,TRUE
"824",FALSE,30,17,"other",FALSE,0,0,0,TRUE,TRUE
"825",FALSE,44,12,"other",TRUE,0,0,0,TRUE,TRUE
"826",FALSE,46,12,"other",FALSE,0,0,0,TRUE,TRUE
"827",FALSE,53,17,"other",TRUE,0,0,0,TRUE,TRUE
"828",FALSE,26,16,"other",FALSE,0,0,9014.13,TRUE,TRUE
"829",FALSE,49,12,"other",TRUE,0,0,13299.5,TRUE,TRUE
"830",FALSE,39,15,"other",TRUE,0,0,1921.04,TRUE,TRUE
"831",FALSE,26,17,"other",TRUE,0,0,11821.8,TRUE,TRUE
"832",FALSE,32,16,"other",TRUE,0,0,0,TRUE,TRUE
"833",FALSE,34,12,"other",TRUE,0,0,0,TRUE,TRUE
"834",FALSE,31,14,"other",TRUE,0,0,0,TRUE,TRUE
"835",FALSE,39,17,"hispanic",TRUE,0,0,8866.36,TRUE,TRUE
"836",FALSE,40,17,"other",TRUE,0,0,0,TRUE,TRUE
"837",FALSE,31,12,"other",TRUE,0,0,0,TRUE,TRUE
"838",FALSE,27,13,"other",TRUE,0,0,28076.8,TRUE,TRUE
"839",FALSE,48,12,"other",TRUE,0,0,0,TRUE,TRUE
"840",FALSE,41,13,"other",TRUE,0,0,0,TRUE,TRUE
"841",FALSE,26,14,"other",FALSE,0,0,0,TRUE,TRUE
"842",FALSE,50,17,"other",FALSE,0,0,0,TRUE,TRUE
"843",FALSE,48,12,"other",TRUE,0,0,12930.1,TRUE,TRUE
"844",FALSE,45,16,"other",TRUE,0,0,0,TRUE,TRUE
"845",FALSE,37,13,"other",TRUE,0,0,0,TRUE,TRUE
"846",FALSE,33,12,"other",TRUE,0,0,0,TRUE,TRUE
"847",FALSE,31,12,"other",TRUE,0,0,0,TRUE,TRUE
"848",FALSE,44,13,"other",TRUE,0,0,0,TRUE,TRUE
"849",FALSE,28,17,"other",TRUE,0,0,0,TRUE,TRUE
"850",FALSE,30,17,"other",TRUE,0,0,0,TRUE,TRUE
"851",FALSE,42,16,"other",TRUE,0,0,0,TRUE,TRUE
"852",FALSE,30,12,"other",TRUE,0,0,0,TRUE,TRUE
"853",FALSE,27,16,"other",TRUE,0,0,0,TRUE,TRUE
"854",FALSE,37,12,"other",TRUE,0,0,0,TRUE,TRUE
"855",FALSE,37,12,"other",TRUE,0,0,0,TRUE,TRUE
"856",FALSE,45,12,"other",TRUE,0,0,22165.9,TRUE,TRUE
"857",FALSE,35,16,"other",TRUE,0,0,0,TRUE,TRUE
"858",FALSE,37,17,"other",TRUE,0,0,66497.7,TRUE,TRUE
"859",FALSE,27,17,"other",TRUE,0,0,0,TRUE,TRUE
"860",FALSE,47,14,"other",TRUE,0,0,0,TRUE,TRUE
"861",FALSE,48,12,"other",TRUE,0,0,0,TRUE,TRUE
"862",FALSE,42,12,"other",TRUE,0,0,0,TRUE,TRUE
"863",FALSE,43,12,"other",TRUE,0,0,0,TRUE,TRUE
"864",FALSE,46,12,"other",TRUE,0,0,0,TRUE,TRUE
"865",FALSE,46,12,"other",TRUE,0,0,0,TRUE,TRUE
"866",FALSE,46,12,"other",TRUE,0,0,0,TRUE,TRUE
"867",FALSE,29,16,"other",TRUE,0,0,8396.44,TRUE,TRUE
"868",FALSE,39,13,"other",TRUE,0,0,0,TRUE,TRUE
"869",FALSE,32,12,"other",TRUE,0,0,0,TRUE,TRUE
"870",FALSE,48,16,"other",TRUE,0,0,0,TRUE,TRUE
"871",FALSE,48,16,"other",TRUE,0,0,0,TRUE,TRUE
"872",FALSE,41,13,"other",TRUE,0,0,0,TRUE,TRUE
"873",FALSE,42,13,"other",TRUE,0,0,0,TRUE,TRUE
"874",FALSE,42,13,"other",TRUE,0,0,0,TRUE,TRUE
"875",FALSE,42,13,"other",TRUE,0,0,0,TRUE,TRUE
"876",FALSE,54,13,"other",TRUE,0,0,0,TRUE,TRUE
"877",FALSE,29,14,"other",TRUE,0,0,0,TRUE,TRUE
"878",FALSE,54,12,"other",TRUE,0,0,0,TRUE,TRUE
"879",FALSE,54,12,"other",TRUE,0,0,0,TRUE,TRUE
"880",FALSE,26,14,"other",TRUE,0,0,0,TRUE,TRUE
"881",FALSE,43,17,"other",TRUE,0,0,36943.2,TRUE,TRUE
"882",FALSE,54,12,"other",TRUE,0,0,0,TRUE,TRUE
"883",FALSE,37,12,"other",TRUE,0,0,0,TRUE,TRUE
"884",FALSE,54,16,"other",TRUE,0,0,0,TRUE,TRUE
"885",FALSE,48,17,"other",TRUE,0,0,0,TRUE,TRUE
"886",FALSE,44,12,"other",TRUE,0,0,0,TRUE,TRUE
"887",FALSE,54,12,"other",TRUE,0,0,0,TRUE,TRUE
"888",FALSE,38,12,"other",TRUE,0,0,0,TRUE,TRUE
"889",FALSE,37,13,"other",TRUE,0,0,0,TRUE,TRUE
"890",FALSE,27,17,"other",TRUE,0,0,0,TRUE,TRUE
"891",FALSE,51,12,"other",TRUE,0,0,0,TRUE,TRUE
"892",FALSE,39,12,"other",TRUE,0,0,0,TRUE,TRUE
"893",FALSE,55,14,"other",TRUE,0,0,0,TRUE,TRUE
"894",FALSE,54,13,"other",TRUE,0,0,0,TRUE,TRUE
"895",FALSE,54,13,"other",TRUE,0,0,0,TRUE,TRUE
"896",FALSE,34,12,"other",TRUE,0,0,0,TRUE,TRUE
"897",FALSE,50,14,"other",TRUE,0,0,0,TRUE,TRUE
"898",FALSE,50,12,"other",TRUE,0,0,0,TRUE,TRUE
"899",FALSE,21,14,"hispanic",FALSE,0,71.6129,3657.37,FALSE,TRUE
"900",FALSE,26,12,"other",TRUE,0,71.6129,0,FALSE,TRUE
"901",FALSE,21,13,"other",FALSE,0,692.855,2659.91,FALSE,TRUE
"902",FALSE,23,16,"other",TRUE,0,1521.77,0,FALSE,TRUE
"903",FALSE,21,15,"other",FALSE,0,3222.58,14777.3,FALSE,TRUE
"904",FALSE,23,14,"other",FALSE,0,3401.61,5319.82,FALSE,TRUE
"905",FALSE,27,16,"other",TRUE,0,4833.87,0,FALSE,TRUE
"906",FALSE,25,12,"other",TRUE,0,5729.03,26599.1,FALSE,TRUE
"907",FALSE,27,17,"other",FALSE,0,6087.1,7388.63,FALSE,TRUE
"908",FALSE,55,12,"other",TRUE,0,6266.13,10344.1,FALSE,TRUE
"909",FALSE,20,12,"other",TRUE,0,7161.29,0,FALSE,TRUE
"910",FALSE,18,12,"other",TRUE,0,8056.45,19210.4,FALSE,TRUE
"911",FALSE,27,12,"other",TRUE,0,8235.48,20688.2,FALSE,TRUE
"912",FALSE,28,16,"other",TRUE,0,8951.61,36943.2,FALSE,TRUE
"913",FALSE,36,12,"other",TRUE,0,10741.9,0,FALSE,TRUE
"914",FALSE,27,13,"other",TRUE,0,16112.9,29554.5,FALSE,TRUE
"915",FALSE,45,17,"other",TRUE,0,16112.9,17732.7,FALSE,TRUE
"916",FALSE,45,17,"other",TRUE,0,16112.9,17732.7,FALSE,TRUE
"917",FALSE,45,17,"other",TRUE,0,16112.9,17732.7,FALSE,TRUE
"918",FALSE,31,12,"other",TRUE,0,17903.2,0,FALSE,TRUE
"919",FALSE,34,12,"other",TRUE,0,17903.2,63542.2,FALSE,TRUE
"920",FALSE,34,12,"other",TRUE,0,17903.2,63542.2,FALSE,TRUE
"921",FALSE,47,14,"other",TRUE,0,17903.2,22165.9,FALSE,TRUE
"922",FALSE,35,16,"other",TRUE,0,19693.5,17732.7,FALSE,TRUE
"923",FALSE,43,17,"other",TRUE,0,21161.6,29554.5,FALSE,TRUE
"924",FALSE,29,15,"other",FALSE,0,21483.9,22313.7,FALSE,TRUE
"925",FALSE,31,12,"other",TRUE,0,21483.9,20688.2,FALSE,TRUE
"926",FALSE,52,12,"other",TRUE,0,21483.9,22165.9,FALSE,TRUE
"927",FALSE,22,16,"other",FALSE,0,22558.1,32510,FALSE,TRUE
"928",FALSE,53,15,"other",TRUE,0,24169.4,28076.8,FALSE,TRUE
"929",FALSE,29,17,"other",TRUE,0,25959.7,36898.8,FALSE,TRUE
"930",FALSE,31,13,"other",TRUE,0,25959.7,39898.6,FALSE,TRUE
"931",FALSE,35,12,"other",TRUE,0,26138.7,29554.5,FALSE,TRUE
"932",FALSE,29,16,"other",TRUE,0,26854.8,23643.6,FALSE,TRUE
"933",FALSE,39,12,"other",TRUE,0,28645.2,31032.3,FALSE,TRUE
"934",FALSE,37,14,"other",TRUE,0,32225.8,0,FALSE,TRUE
"935",FALSE,30,14,"other",TRUE,0,32225.8,22165.9,FALSE,TRUE
"936",FALSE,43,17,"other",TRUE,0,42251.6,41376.3,FALSE,TRUE
"937",FALSE,32,17,"other",TRUE,0,46548.4,39898.6,FALSE,TRUE
"938",FALSE,44,12,"other",TRUE,0,71612.9,81275,FALSE,TRUE
"939",FALSE,32,16,"other",TRUE,577.984,6910.65,18609,FALSE,FALSE
"940",FALSE,22,13,"other",FALSE,783.707,0,2305.25,TRUE,FALSE
"941",FALSE,35,15,"other",TRUE,979.633,537.097,0,FALSE,FALSE
"942",FALSE,26,15,"other",FALSE,979.633,1879.84,3251,FALSE,FALSE
"943",FALSE,29,17,"other",TRUE,979.633,8951.61,0,FALSE,FALSE
"944",FALSE,19,12,"other",TRUE,1154.01,8593.55,26599.1,FALSE,FALSE
"945",FALSE,48,16,"other",TRUE,1240.22,1466.27,1152.63,FALSE,FALSE
"946",FALSE,48,16,"other",TRUE,1240.22,1466.27,1152.63,FALSE,FALSE
"947",FALSE,24,17,"other",TRUE,1371.49,0,24825.8,TRUE,FALSE
"948",FALSE,27,16,"other",TRUE,1469.45,1253.23,4363.73,FALSE,FALSE
"949",FALSE,21,14,"other",FALSE,1506.68,2685.48,11082.9,FALSE,FALSE
"950",FALSE,53,13,"other",TRUE,1567.41,3938.71,4728.73,FALSE,FALSE
"951",FALSE,53,13,"other",TRUE,1567.41,3938.71,4728.73,FALSE,FALSE
"952",FALSE,53,16,"other",TRUE,1665.38,0,2955.45,TRUE,FALSE
"953",FALSE,22,15,"other",TRUE,1763.34,5370.97,22165.9,FALSE,FALSE
"954",FALSE,21,15,"other",FALSE,1763.34,9667.74,4137.63,FALSE,FALSE
"955",FALSE,30,12,"other",TRUE,1959.27,1790.32,1477.73,FALSE,FALSE
"956",FALSE,27,16,"other",TRUE,1959.27,17545.2,21427,FALSE,FALSE
"957",FALSE,22,15,"other",FALSE,1967.1,2864.52,5024.27,FALSE,FALSE
"958",FALSE,23,13,"other",TRUE,2155.19,5370.97,11378.5,FALSE,FALSE
"959",FALSE,33,12,"other",TRUE,2351.12,0,2770.74,TRUE,FALSE
"960",FALSE,24,13,"other",FALSE,2351.12,3127.69,14777.3,FALSE,FALSE
"961",FALSE,22,16,"other",FALSE,2351.12,23274.2,25860.2,FALSE,FALSE
"962",FALSE,19,12,"other",TRUE,2547.05,10741.9,0,FALSE,FALSE
"963",FALSE,22,15,"other",TRUE,2547.05,17187.1,25860.2,FALSE,FALSE
"964",FALSE,43,14,"other",TRUE,2645.01,0,6992.6,TRUE,FALSE
"965",FALSE,39,12,"other",TRUE,2742.97,7161.29,11821.8,FALSE,FALSE
"966",FALSE,19,14,"other",FALSE,2938.9,3222.58,0,FALSE,FALSE
"967",FALSE,26,17,"other",TRUE,2938.9,12532.3,23643.6,FALSE,FALSE
"968",FALSE,18,12,"other",TRUE,3134.83,11100,20688.2,FALSE,FALSE
"969",FALSE,23,15,"other",TRUE,3320.96,2506.45,9974.65,FALSE,FALSE
"970",FALSE,27,12,"other",TRUE,3526.68,0,5910.91,TRUE,FALSE
"971",FALSE,29,17,"other",TRUE,3526.68,15217.7,24382.5,FALSE,FALSE
"972",FALSE,27,12,"other",TRUE,3722.61,254.226,1090.56,FALSE,FALSE
"973",FALSE,27,15,"other",TRUE,3722.61,4654.84,19210.4,FALSE,FALSE
"974",FALSE,22,12,"other",TRUE,3918.53,15396.8,39898.6,FALSE,FALSE
"975",FALSE,26,17,"other",FALSE,4173.24,11637.1,9457.45,FALSE,FALSE
"976",FALSE,20,12,"other",TRUE,4310.39,0,4433.18,TRUE,FALSE
"977",FALSE,30,17,"other",TRUE,4310.39,4296.77,22476.2,FALSE,FALSE
"978",FALSE,42,16,"other",FALSE,4398.55,17903.2,16255,FALSE,FALSE
"979",FALSE,21,14,"other",TRUE,4506.31,9309.68,23052.5,FALSE,FALSE
"980",FALSE,25,16,"other",TRUE,4604.28,2954.03,0,FALSE,FALSE
"981",FALSE,27,15,"other",TRUE,4702.24,0,0,TRUE,FALSE
"982",FALSE,26,17,"other",TRUE,4702.24,19693.5,26599.1,FALSE,FALSE
"983",FALSE,29,16,"other",TRUE,4800.2,17187.1,23643.6,FALSE,FALSE
"984",FALSE,20,12,"other",FALSE,4811.96,716.129,0,FALSE,FALSE
"985",FALSE,52,12,"other",TRUE,4898.17,0,0,TRUE,FALSE
"986",FALSE,23,17,"other",FALSE,4898.17,2148.39,33987.7,FALSE,FALSE
